Device EUI/Group,Gateway ID,Frequency,Datarate,RSSI/SNR,Size,Fcnt,Type,Time,Details
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -51/9.2,37,504,UpUnc,2026-07-14T23:26:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 969470896
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 504
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 9.2
RSSI: -51
Power: -
Payload(b64): A2cRAQRofAUAAQbLAAd9TAII5g8ACXMbJwp9AQALfREADH0SAA==
Payload(hex): 0367110104687c05000106cb00077d4c0208e60f0009731b270a7d01000b7d11000c7d1200
JSON: {""co2"":588,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":18,""pm2_5"":17,""pressure"":1001.1,""temperature"":27.3,""tvoc"":15}
MIC: 1f96e57e"
24E124710E317752,24E124FFFEFAB29D,473100000,SF7BW125, -51/14.2,37,503,UpUnc,2026-07-14T23:25:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 909466842
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 503
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.2
RSSI: -51
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9SwII5g8ACXMbJwp9AQALfQ0ADH0NAA==
Payload(hex): 0367100104687c05000106cb00077d4b0208e60f0009731b270a7d01000b7d0d000c7d0d00
JSON: {""co2"":587,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1001.1,""temperature"":27.2,""tvoc"":15}
MIC: 238a32f5"
24E124710E317752,24E124FFFEFAB29D,471900000,SF7BW125, -55/13.8,37,502,UpUnc,2026-07-14T23:24:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 849470763
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 502
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -55
Power: -
Payload(b64): A2cRAQRofAUAAQbLAAd9SwII5g8ACXMaJwp9AQALfQ0ADH0NAA==
Payload(hex): 0367110104687c05000106cb00077d4b0208e60f0009731a270a7d01000b7d0d000c7d0d00
JSON: {""co2"":587,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1001,""temperature"":27.3,""tvoc"":15}
MIC: 8a7ad5ea"
24E124710E317752,24E124FFFEFAB29D,472300000,SF7BW125, -53/10.8,37,501,UpUnc,2026-07-14T23:23:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 789469662
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 501
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 10.8
RSSI: -53
Power: -
Payload(b64): A2cRAQRofAUAAQbLAAd9TgII5g8ACXMbJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367110104687c05000106cb00077d4e0208e60f0009731b270a7d02000b7d0d000c7d0d00
JSON: {""co2"":590,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1001.1,""temperature"":27.3,""tvoc"":15}
MIC: fcf77954"
24E124710E317752,24E124FFFEFAB29D,472700000,SF7BW125, -52/13.5,37,500,UpUnc,2026-07-14T23:22:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 729464701
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 500
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.5
RSSI: -52
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9TQII5g8ACXMaJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367100104687c05000106cb00077d4d0208e60f0009731a270a7d02000b7d0d000c7d0d00
JSON: {""co2"":589,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1001,""temperature"":27.2,""tvoc"":15}
MIC: b14ad8e7"
24E124710E317752,24E124FFFEFAB29D,473100000,SF7BW125, -51/14.0,37,499,UpUnc,2026-07-14T23:21:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 669470442
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 499
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -51
Power: -
Payload(b64): A2cRAQRofAUAAQbLAAd9SwII5g8ACXMaJwp9AQALfQ0ADH0NAA==
Payload(hex): 0367110104687c05000106cb00077d4b0208e60f0009731a270a7d01000b7d0d000c7d0d00
JSON: {""co2"":587,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1001,""temperature"":27.3,""tvoc"":15}
MIC: 77d6d22a"
24E124710E317752,24E124FFFEFAB29D,472100000,SF7BW125, -53/13.8,37,498,UpUnc,2026-07-14T23:20:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 609466386
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 498
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -53
Power: -
Payload(b64): A2cRAQRofAUAAQbLAAd9TAII5g8ACXMaJwp9AQALfQ0ADH0NAA==
Payload(hex): 0367110104687c05000106cb00077d4c0208e60f0009731a270a7d01000b7d0d000c7d0d00
JSON: {""co2"":588,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1001,""temperature"":27.3,""tvoc"":15}
MIC: 48e0b6ab"
24E124710E317752,24E124FFFEFAB29D,503100000,SF7BW125, -/-,0,18,DnUnc,2026-07-14T23:19:41+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: false
Timestamp: 567345440
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 18
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 20
Payload(b64): 
Payload(hex): 
JSON: 
MIC: d95859f2"
24E124710E317752,24E124FFFEFAB29D,473100000,SF7BW125, -51/13.8,0,497,UpUnc,2026-07-14T23:19:40+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 566345440
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 497
Port: 0
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -51
Power: -
Payload(b64): 
Payload(hex): 
JSON: 
MIC: b9d5817e"
24E124710E317752,24E124FFFEFAB29D,471900000,SF7BW125, -55/13.8,37,496,UpUnc,2026-07-14T23:19:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 549464319
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 496
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -55
Power: -
Payload(b64): A2cRAQRofAUAAAbLAAd9TAII5g8ACXMaJwp9AQALfRAADH0QAA==
Payload(hex): 0367110104687c05000006cb00077d4c0208e60f0009731a270a7d01000b7d10000c7d1000
JSON: {""co2"":588,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":0,""pm10"":16,""pm2_5"":16,""pressure"":1001,""temperature"":27.3,""tvoc"":15}
MIC: 7c1b9d22"
24E124710E317752,24E124FFFEFAB29D,472100000,SF7BW125, -53/13.8,37,495,UpUnc,2026-07-14T23:18:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 489473406
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 495
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -53
Power: -
Payload(b64): A2cRAQRofAUAAQbLAAd9SgII5g8ACXMaJwp9AgALfRAADH0QAA==
Payload(hex): 0367110104687c05000106cb00077d4a0208e60f0009731a270a7d02000b7d10000c7d1000
JSON: {""co2"":586,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":16,""pm2_5"":16,""pressure"":1001,""temperature"":27.3,""tvoc"":15}
MIC: 4b2d5905"
24E124710E317752,24E124FFFEFAB29D,472500000,SF7BW125, -53/13.8,37,494,UpUnc,2026-07-14T23:17:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 429466203
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 494
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -53
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9SgII5g8ACXMaJwp9AgALfRAADH0QAA==
Payload(hex): 0367100104687c05000106cb00077d4a0208e60f0009731a270a7d02000b7d10000c7d1000
JSON: {""co2"":586,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":16,""pm2_5"":16,""pressure"":1001,""temperature"":27.2,""tvoc"":15}
MIC: ebea7f07"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -51/8.5,37,493,UpUnc,2026-07-14T23:16:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 369473315
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 493
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 8.5
RSSI: -51
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9TQII5g8ACXMaJwp9AQALfRAADH0RAA==
Payload(hex): 0367100104687c05000106cb00077d4d0208e60f0009731a270a7d01000b7d10000c7d1100
JSON: {""co2"":589,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":17,""pm2_5"":16,""pressure"":1001,""temperature"":27.2,""tvoc"":15}
MIC: a2be79c2"
24E124710E317752,24E124FFFEFAB29D,471900000,SF7BW125, -55/14.2,37,492,UpUnc,2026-07-14T23:15:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 309473040
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 492
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.2
RSSI: -55
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9SwII5g8ACXMZJwp9AQALfRAADH0RAA==
Payload(hex): 0367100104687c05000106cb00077d4b0208e60f00097319270a7d01000b7d10000c7d1100
JSON: {""co2"":587,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":17,""pm2_5"":16,""pressure"":1000.9,""temperature"":27.2,""tvoc"":15}
MIC: 0b07ef3b"
24E124710E317752,24E124FFFEFAB29D,472300000,SF7BW125, -53/11.0,37,491,UpUnc,2026-07-14T23:14:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 249468195
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 491
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 11.0
RSSI: -53
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9TwII5g8ACXMZJwp9AQALfRAADH0RAA==
Payload(hex): 0367100104687c05000106cb00077d4f0208e60f00097319270a7d01000b7d10000c7d1100
JSON: {""co2"":591,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":17,""pm2_5"":16,""pressure"":1000.9,""temperature"":27.2,""tvoc"":15}
MIC: ba67e35f"
24E124710E317752,24E124FFFEFAB29D,472500000,SF7BW125, -53/14.2,37,490,UpUnc,2026-07-14T23:13:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 189471908
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 490
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.2
RSSI: -53
Power: -
Payload(b64): A2cQAQRofAUAAAbLAAd9TAII5g8ACXMZJwp9AgALfQ4ADH0OAA==
Payload(hex): 0367100104687c05000006cb00077d4c0208e60f00097319270a7d02000b7d0e000c7d0e00
JSON: {""co2"":588,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":0,""pm10"":14,""pm2_5"":14,""pressure"":1000.9,""temperature"":27.2,""tvoc"":15}
MIC: 9d27de6e"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -51/9.0,37,489,UpUnc,2026-07-14T23:12:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 129467868
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 489
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 9.0
RSSI: -51
Power: -
Payload(b64): A2cRAQRofAUAAQbLAAd9TgII5g8ACXMZJwp9AgALfQ4ADH0OAA==
Payload(hex): 0367110104687c05000106cb00077d4e0208e60f00097319270a7d02000b7d0e000c7d0e00
JSON: {""co2"":590,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":14,""pm2_5"":14,""pressure"":1000.9,""temperature"":27.3,""tvoc"":15}
MIC: f3d59fb1"
24E124710E317752,24E124FFFEFAB29D,473300000,SF7BW125, -52/14.0,37,488,UpUnc,2026-07-14T23:11:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 69473794
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 488
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -52
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9UAII5g8ACXMZJwp9AQALfQ4ADH0OAA==
Payload(hex): 0367100104687c05000106cb00077d500208e60f00097319270a7d01000b7d0e000c7d0e00
JSON: {""co2"":592,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":14,""pm2_5"":14,""pressure"":1000.9,""temperature"":27.2,""tvoc"":15}
MIC: e5c742de"
24E124710E317752,24E124FFFEFAB29D,472300000,SF7BW125, -53/11.5,37,487,UpUnc,2026-07-14T23:10:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 9470862
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 487
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 11.5
RSSI: -53
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9UQII5g8ACXMYJwp9AQALfQ0ADH0NAA==
Payload(hex): 0367100104687c05000106cb00077d510208e60f00097318270a7d01000b7d0d000c7d0d00
JSON: {""co2"":593,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.8,""temperature"":27.2,""tvoc"":15}
MIC: 2a29e670"
24E124710E317752,24E124FFFEFAB29D,472700000,SF7BW125, -52/13.8,37,486,UpUnc,2026-07-14T23:09:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 4244432964
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 486
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -52
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9UwII5g8ACXMZJwp9AQALfQ0ADH0NAA==
Payload(hex): 0367100104687c05000106cb00077d530208e60f00097319270a7d01000b7d0d000c7d0d00
JSON: {""co2"":595,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.9,""temperature"":27.2,""tvoc"":15}
MIC: d8a9591f"
24E124710E317752,24E124FFFEFAB29D,473100000,SF7BW125, -51/14.2,37,485,UpUnc,2026-07-14T23:08:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 4184437892
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 485
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.2
RSSI: -51
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9UAII5g8ACXMYJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367100104687c05000106cb00077d500208e60f00097318270a7d02000b7d0d000c7d0d00
JSON: {""co2"":592,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.8,""temperature"":27.2,""tvoc"":15}
MIC: 04202e6b"
24E124710E317752,24E124FFFEFAB29D,471900000,SF7BW125, -55/14.2,37,484,UpUnc,2026-07-14T23:07:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 4124445978
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 484
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.2
RSSI: -55
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9TwII5g8ACXMYJwp9AgALfRAADH0QAA==
Payload(hex): 0367100104687c05000106cb00077d4f0208e60f00097318270a7d02000b7d10000c7d1000
JSON: {""co2"":591,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":16,""pm2_5"":16,""pressure"":1000.8,""temperature"":27.2,""tvoc"":15}
MIC: 52d36f11"
24E124710E317752,24E124FFFEFAB29D,472100000,SF7BW125, -54/14.0,37,483,UpUnc,2026-07-14T23:06:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 4064438773
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 483
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -54
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9TgII5g8ACXMYJwp9AgALfRAADH0QAA==
Payload(hex): 0367100104687c05000106cb00077d4e0208e60f00097318270a7d02000b7d10000c7d1000
JSON: {""co2"":590,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":16,""pm2_5"":16,""pressure"":1000.8,""temperature"":27.2,""tvoc"":15}
MIC: 6de09116"
24E124710E317752,24E124FFFEFAB29D,472700000,SF7BW125, -53/13.8,37,482,UpUnc,2026-07-14T23:05:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 4004433830
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 482
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -53
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9TQII5g8ACXMYJwp9AQALfRAADH0QAA==
Payload(hex): 0367100104687c05000106cb00077d4d0208e60f00097318270a7d01000b7d10000c7d1000
JSON: {""co2"":589,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":16,""pm2_5"":16,""pressure"":1000.8,""temperature"":27.2,""tvoc"":15}
MIC: 56dea679"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -51/8.5,37,481,UpUnc,2026-07-14T23:04:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 3944438750
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 481
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 8.5
RSSI: -51
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9TgII5g8ACXMYJwp9AQALfREADH0RAA==
Payload(hex): 0367100104687c05000106cb00077d4e0208e60f00097318270a7d01000b7d11000c7d1100
JSON: {""co2"":590,""hcho"":0.01,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":17,""pm2_5"":17,""pressure"":1000.8,""temperature"":27.2,""tvoc"":15}
MIC: b9a15495"
24E124710E317752,24E124FFFEFAB29D,471900000,SF7BW125, -55/14.0,37,480,UpUnc,2026-07-14T23:03:24+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 3884434693
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 480
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -55
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9TgII5g8ACXMYJwp9AgALfREADH0RAA==
Payload(hex): 0367100104687c05000106cb00077d4e0208e60f00097318270a7d02000b7d11000c7d1100
JSON: {""co2"":590,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":17,""pm2_5"":17,""pressure"":1000.8,""temperature"":27.2,""tvoc"":15}
MIC: 8f691781"
24E124710E317752,24E124FFFEFAB29D,472100000,SF7BW125, -54/13.8,37,479,UpUnc,2026-07-14T23:02:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 3824439618
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 479
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -54
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9TQII5g8ACXMZJwp9AgALfREADH0RAA==
Payload(hex): 0367100104687c05000106cb00077d4d0208e60f00097319270a7d02000b7d11000c7d1100
JSON: {""co2"":589,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":17,""pm2_5"":17,""pressure"":1000.9,""temperature"":27.2,""tvoc"":15}
MIC: eab8df4c"
24E124710E317752,24E124FFFEFAB29D,472500000,SF7BW125, -53/13.5,37,478,UpUnc,2026-07-14T23:01:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 3764444425
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 478
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.5
RSSI: -53
Power: -
Payload(b64): A2cQAQRofAUAAQbLAAd9UAII5g8ACXMZJwp9AgALfRAADH0QAA==
Payload(hex): 0367100104687c05000106cb00077d500208e60f00097319270a7d02000b7d10000c7d1000
JSON: {""co2"":592,""hcho"":0.02,""humidity"":62,""light_level"":0,""pir"":1,""pm10"":16,""pm2_5"":16,""pressure"":1000.9,""temperature"":27.2,""tvoc"":15}
MIC: b7518d96"
